    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8968744"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1355210"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8111410"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15190067"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9950360"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10947987"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1319838"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:2164769"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8102685"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10737795"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8162051"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10439961"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:16411234"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9176082"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:18854359"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:16798748"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8940264"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10984057"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9506763"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:24264992"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9727977"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8019566"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7624136"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15767571"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10782927"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1351034"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:18451862"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8252631"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:14662741"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15459959"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8259518"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9927046"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8940262"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11466687"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:17989230"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8242739"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12610628"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10021369"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1544113"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:16938888"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11001924"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10713886"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9724771"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10666372"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11257105"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8594558"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12034871"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1350108"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7874118"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8931709"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9831355"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9288102"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9869603"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:2886919"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8259519"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9506519"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7906810"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11283619"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:14502292"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8638125"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12447373"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:18202290"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7557972"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11035805"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10924409"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12970569"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1316610"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:16185824"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10051640"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12598901"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8945508"/>
    <rdf:type rdf:resource="http://openlifedata.org/omim_vocabulary:Gene"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12621137"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10489374"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:18337602"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8383094"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:18982352"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8861899"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:20348907"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1338904"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1651174"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7749328"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9090536"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:14534590"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8259511"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8655134"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10716720"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8929955"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7753829"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:14624392"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9890479"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7959691"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11972058"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8247073"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15676281"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:17377531"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11867715"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8990002"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8281160"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12136240"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9487968"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9585611"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9603437"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11409872"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15689459"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11354631"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11507063"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9823329"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9751605"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1338764"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8385345"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1651563"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9843214"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8638126"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1846539"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9869602"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8071957"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12093899"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8653697"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9973276"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8090754"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7795585"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8764128"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15355978"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:9096389"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8391580"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10470088"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:7485167"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:8064829"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/uniprot:B7ZML1">
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/UniProt_Record"/>
    <rdf:type rdf:resource="http://dev.biordf.net/~kawas/owl/getdbSNPRecordByUniprotID.owl#getdbSNPRecordByUniprotID_Output"/>
    <rdf:type rdf:resource="http://openlifedata.org/uniprot_vocabulary:Resource"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://lsrn.org/dbSNP:rs9910051">
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/dbSNP_Record"/>
    <a:SIO_000008 rdf:nodeID="Nb03dec8ba3bf4e71864be0d714fc6638"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://lsrn.org/dbSNP:rs9833275">
    <a:SIO_000008 rdf:nodeID="N627b6597bf7e4fd1bf9263b1c45bc427"/>
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/dbSNP_Record"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:3782802">
    <ns11:label>"A complement receptor locus: genes encoding C3b/C4b receptor and C3d/Epstein-Barr virus receptor map to 1q32. [pubmed:3782802]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:nodeID="Nc332483a7bac4e1aadd2e2ca8a3868b2">
    <a:SIO_000300>rs9653262</a:SIO_000300>
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/dbSNP_Identifier"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/uniprot:Q08E86">
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/UniProt_Record"/>
    <rdf:type rdf:resource="http://dev.biordf.net/~kawas/owl/getdbSNPRecordByUniprotID.owl#getdbSNPRecordByUniprotID_Output"/>
    <rdf:type rdf:resource="http://openlifedata.org/uniprot_vocabulary:Resource"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:9731527">
    <ns11:label>"A gene related to Caenorhabditis elegans spermatogenesis factor fer-1 is mutated in limb-girdle muscular dystrophy type 2B. [pubmed:9731527]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:9503015">
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
    <ns11:label>"Mapping of the alpha-tectorin gene (TECTA) to mouse chromosome 9 and human chromosome 11: a candidate for human autosomal dominant nonsyndromic deafness. [pubmed:9503015]"@en</ns11:label>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:20805370">
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
    <ns11:label>"Abnormal respiratory cilia in non-syndromic Leber congenital amaurosis with CEP290 mutations. [pubmed:20805370]"@en</ns11:label>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/hgnc:2214">
    <rdf:type rdf:resource="http://biordf.org/ontologies/hgnc/hgnc_vocabulary_Resource_hgnc_vocabulary_x-omim_omim_vocabulary_Gene.owl#ServiceOutput"/>
    <rdf:type rdf:resource="http://openlifedata.org/hgnc_vocabulary:Resource"/>
    <ns11:label>"Gene Symbol for COL7A1 [hgnc:2214]"@en</ns11:label>
    <ns1:x-omim rdf:resource="http://openlifedata.org/omim:120120"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/uniprot:Q9UKN7">
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/UniProt_Record"/>
    <a:SIO_000272 rdf:resource="http://lsrn.org/dbSNP:rs16960959"/>
    <a:SIO_000272 rdf:resource="http://lsrn.org/dbSNP:rs712270"/>
    <a:SIO_000272 rdf:resource="http://lsrn.org/dbSNP:rs2955365"/>
    <a:SIO_000272 rdf:resource="http://lsrn.org/dbSNP:rs2272571"/>
    <a:SIO_000272 rdf:resource="http://lsrn.org/dbSNP:rs854777"/>
    <ns1:x-uniprot-inverse rdf:resource="http://openlifedata.org/hgnc:7594"/>
    <rdf:type rdf:resource="http://biordf.org/ontologies/hgnc/uniprot_vocabulary_Resource_hgnc_vocabulary_x-uniprot-inverse_hgnc_vocabulary_Resource.owl#ServiceOutput"/>
    <rdf:type rdf:resource="http://openlifedata.org/uniprot_vocabulary:Resource"/>
    <rdf:type rdf:resource="http://dev.biordf.net/~kawas/owl/getdbSNPRecordByUniprotID.owl#getdbSNPRecordByUniprotID_Output"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:21932052">
    <ns11:label>"TRPM channels: same ballpark, different players, and different rules in immunogenetics. [pubmed:21932052]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:18332109">
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
    <ns11:label>"ETO, but not leukemogenic fusion protein AML1/ETO, augments RBP-J-kappa/SHARP-mediated repression of Notch target genes. [pubmed:18332109]"@en</ns11:label>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/uniprot:Q7Z442">
    <rdf:type rdf:resource="http://dev.biordf.net/~kawas/owl/getdbSNPRecordByUniprotID.owl#getdbSNPRecordByUniprotID_Output"/>
    <ns1:x-uniprot-inverse rdf:resource="http://openlifedata.org/hgnc:21715"/>
    <rdf:type rdf:resource="http://biordf.org/ontologies/hgnc/uniprot_vocabulary_Resource_hgnc_vocabulary_x-uniprot-inverse_hgnc_vocabulary_Resource.owl#ServiceOutput"/>
    <rdf:type rdf:resource="http://openlifedata.org/uniprot_vocabulary:Resource"/>
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/UniProt_Record"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:15774758">
    <ns11:label>"Type VII collagen is required for Ras-driven human epidermal tumorigenesis. [pubmed:15774758]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:17135589">
    <ns11:label>"Case 37-2006: a 19-year-old woman with thyroid cancer and lower gastrointestinal bleeding. [pubmed:17135589]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:3033024">
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
    <ns11:label>"Gene deletions correlate with the development of alloantibodies in von Willebrand disease. [pubmed:3033024]"@en</ns11:label>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:9950370">
    <ns11:label>"Familial adenomatous polyposis associated with multiple adrenal adenomas in a patient with a rare 3-prime APC mutation. [pubmed:9950370]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:1415226">
    <ns11:label>"Nonsense mutations of the von Willebrand factor gene in patients with von Willebrand disease type III and type I. [pubmed:1415226]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/omim:610740">
    <rdf:type rdf:resource="http://biordf.org/ontologies/omim/omim_vocabulary_Gene_omim_vocabulary_article_pubmed_vocabulary_PubMedRecord.owl#ServiceOutput"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:10470851"/>
    <rdf:type rdf:resource="http://openlifedata.org/omim_vocabulary:Gene"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:16880270"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:15649357"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/uniprot:Q53SY7">
    <rdf:type rdf:resource="http://openlifedata.org/uniprot_vocabulary:Resource"/>
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/UniProt_Record"/>
    <rdf:type rdf:resource="http://dev.biordf.net/~kawas/owl/getdbSNPRecordByUniprotID.owl#getdbSNPRecordByUniprotID_Output"/>
    <a:SIO_000272 rdf:resource="http://lsrn.org/dbSNP:rs11559294"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:14624392">
    <ns11:label>"Genetic anthropology of the colorectal cancer-susceptibility allele APC I1307K: evidence of genetic drift within the Ashkenazim. [pubmed:14624392]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/hgnc:2213">
    <ns11:label>"Gene Symbol for COL6A3 [hgnc:2213]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/hgnc_vocabulary:Resource"/>
    <ns1:x-omim rdf:resource="http://openlifedata.org/omim:120250"/>
    <rdf:type rdf:resource="http://biordf.org/ontologies/hgnc/hgnc_vocabulary_Resource_hgnc_vocabulary_x-omim_omim_vocabulary_Gene.owl#ServiceOutput"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://lsrn.org/dbSNP:rs17514547">
    <a:SIO_000008 rdf:nodeID="Nd1613a404b9f4aef913857db38e9d1f1"/>
    <rdf:type rdf:resource="http://purl.oclc.org/SADI/LSRN/dbSNP_Record"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:10213492">
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
    <ns11:label>"Dominant negative effect of the APC(1309) mutation: a possible explanation for genotype-phenotype correlations in familial adenomatous polyposis. [pubmed:10213492]"@en</ns11:label>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:23122586">
    <ns11:label>"Mutations in OTOGL, encoding the inner ear protein otogelin-like, cause moderate sensorineural hearing loss. [pubmed:23122586]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:15983387">
    <ns11:label>"Frag1, a homolog of alternative replication factor C subunits, links replication stress surveillance with apoptosis. [pubmed:15983387]"@en</ns11:label>
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/pubmed:17698709">
    <rdf:type rdf:resource="http://openlifedata.org/pubmed_vocabulary:PubMedRecord"/>
    <ns11:label>"Phenotypic study in 40 patients with dysferlin gene mutations: high frequency of atypical phenotypes. [pubmed:17698709]"@en</ns11:label>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/hgnc:11726">
    <ns11:label>"Gene Symbol for TEP1 [hgnc:11726]"@en</ns11:label>
    <rdf:type rdf:resource="http://biordf.org/ontologies/hgnc/hgnc_vocabulary_Resource_hgnc_vocabulary_x-omim_omim_vocabulary_Gene.owl#ServiceOutput"/>
    <ns1:x-omim rdf:resource="http://openlifedata.org/omim:601686"/>
    <rdf:type rdf:resource="http://openlifedata.org/hgnc_vocabulary:Resource"/>
  </rdf:Description>
  <rdf:Description rdf:about="http://openlifedata.org/omim:603967">
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11912116"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:2173143"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:21490317"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:12766226"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1851726"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:1310898"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:16890191"/>
    <j.02:article rdf:resource="http://openlifedata.org/pubmed:11309455"/>
